date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,cloud_cover,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_7_to_28cm,soil_moisture_7_to_28cm
2021-06-07 00:00:00+00:00,17.647999,96.58553,17.098,19.352325,0.0,0.0,0.0,0.0,10.5,5.5887027,13.779114,284.93146,303.2749,11.5199995,19.298,0.254
2021-06-07 01:00:00+00:00,16.098,99.68151,16.048,17.09868,0.0,0.0,0.0,0.0,23.1,7.42159,10.464797,284.03625,310.81497,13.679999,19.098,0.254
2021-06-07 02:00:00+00:00,15.598,100.0,15.598,16.439842,0.0,0.0,0.0,0.0,100.0,7.2805495,5.00128,278.53067,329.74365,11.879999,18.897999,0.254
2021-06-07 03:00:00+00:00,16.298,100.0,16.298,17.833275,0.0,0.0,0.0,0.0,97.799995,4.452954,4.0249224,284.03625,26.564985,9.72,18.698,0.254
2021-06-07 04:00:00+00:00,17.147999,98.42908,16.897999,19.267359,0.0,0.0,0.0,0.0,86.100006,2.16,3.563818,270.0,44.999897,6.12,18.498,0.254
2021-06-07 05:00:00+00:00,17.897999,97.2039,17.448,20.285936,0.0,0.0,0.0,0.0,91.2,1.9386592,3.319036,291.80148,40.601215,8.64,18.348,0.254
2021-06-07 06:00:00+00:00,19.198,82.77606,16.198,21.021069,0.0,0.0,0.0,0.0,4.8,2.1897945,3.096837,9.462248,35.537766,10.440001,18.298,0.254
2021-06-07 07:00:00+00:00,20.848,72.62222,15.747999,22.356752,0.0,0.0,0.0,0.0,0.6,3.096837,3.8268526,35.537766,41.185837,13.32,18.298,0.254
2021-06-07 08:00:00+00:00,22.798,60.0719,14.648,24.270773,0.0,0.0,0.0,0.0,0.6,5.154415,6.297428,24.775122,30.963696,16.919998,18.397999,0.253
2021-06-07 09:00:00+00:00,24.098,51.552975,13.497999,25.506996,0.0,0.0,0.0,0.0,0.6,7.9036193,9.693296,30.068504,31.328646,21.24,18.598,0.253
2021-06-07 10:00:00+00:00,24.897999,45.733334,12.398,25.802269,0.0,0.0,0.0,0.0,18.0,9.085988,11.681987,33.6901,33.6901,23.4,18.848,0.252
2021-06-07 11:00:00+00:00,25.448,42.969166,11.948,26.121567,0.0,0.0,0.0,0.0,19.5,9.511088,12.594856,29.475794,30.963696,23.4,19.098,0.251
2021-06-07 12:00:00+00:00,24.948,46.808445,12.797999,25.7492,0.0,0.0,0.0,0.0,15.6,8.089993,10.163227,20.854538,22.93213,25.919998,19.298,0.254
2021-06-07 13:00:00+00:00,25.397999,44.97779,12.598,25.77198,0.0,0.0,0.0,0.0,12.0,9.565437,12.303366,19.798973,20.556128,22.68,19.548,0.253
2021-06-07 14:00:00+00:00,25.448,43.825863,12.247999,25.091722,0.0,0.0,0.0,0.0,12.6,9.504273,12.397806,24.623547,25.820946,23.039999,19.848,0.253
2021-06-07 15:00:00+00:00,25.348,44.087166,12.247999,24.706285,0.0,0.0,0.0,0.0,13.8,9.178235,12.074766,25.559923,26.564985,21.599998,20.098,0.252
2021-06-07 16:00:00+00:00,24.998,46.516594,12.747999,24.778929,0.0,0.0,0.0,0.0,6.0,7.4128532,11.4862,29.054508,32.195713,19.8,20.298,0.252
2021-06-07 17:00:00+00:00,23.848,70.67146,18.198,26.300663,0.0,0.0,0.0,0.0,5.7000003,3.7585104,7.289445,16.699326,32.905247,15.119999,20.448,0.252
2021-06-07 18:00:00+00:00,24.098,47.194427,12.148,24.026321,0.0,0.0,0.0,0.0,12.900001,5.0528407,7.9036193,355.91446,30.068504,7.92,20.498,0.252
2021-06-07 19:00:00+00:00,23.147999,48.835094,11.797999,22.65044,0.0,0.0,0.0,0.0,5.4,7.208994,11.165805,357.13766,20.772345,10.08,20.498,0.252
2021-06-07 20:00:00+00:00,19.897999,60.97169,12.148,19.45307,0.0,0.0,0.0,0.0,0.6,7.628263,21.897945,19.290138,27.40749,14.759999,20.448,0.252
2021-06-07 21:00:00+00:00,18.397999,66.069984,11.948,17.962395,0.0,0.0,0.0,0.0,0.6,7.127636,21.166653,44.999897,41.552525,16.199999,20.298,0.251
2021-06-07 22:00:00+00:00,16.998,73.6017,12.247999,16.30121,0.0,0.0,0.0,0.0,0.6,9.585739,16.563911,55.713078,47.64261,15.84,20.147999,0.251
2021-06-07 23:00:00+00:00,19.998,57.66998,11.398,19.488937,0.0,0.0,0.0,0.0,1.2,6.439876,12.496718,63.435013,48.503635,15.119999,19.948,0.251
2021-06-08 00:00:00+00:00,20.548,56.298935,11.547999,20.591558,0.0,0.0,0.0,0.0,2.4,2.968636,7.9932966,165.96373,54.16227,11.159999,19.748,0.251
2021-06-08 01:00:00+00:00,20.498,55.5465,11.297999,20.247591,0.0,0.0,0.0,0.0,2.4,4.452954,9.085988,345.9637,33.6901,7.2,19.448,0.251
2021-06-08 02:00:00+00:00,19.698,59.928852,11.698,19.329437,0.0,0.0,0.0,0.0,2.4,6.12,10.24578,331.9276,18.435053,9.36,19.198,0.251
2021-06-08 03:00:00+00:00,17.498,70.3793,12.047999,17.094803,0.0,0.0,0.0,0.0,1.8000001,7.127636,11.165805,315.0001,1.8475709,10.799999,18.948,0.251
2021-06-08 04:00:00+00:00,16.647999,84.08827,13.948,17.389961,0.0,0.0,0.0,0.0,1.2,3.7064266,9.0645685,299.0545,6.842679,11.159999,18.698,0.251
2021-06-08 05:00:00+00:00,18.647999,72.46242,13.598,19.310053,0.0,0.0,0.0,0.0,0.6,3.396233,7.771331,302.00534,13.392516,9.36,18.498,0.251
2021-06-08 06:00:00+00:00,20.698,63.805145,13.598,21.306196,0.0,0.0,0.0,0.0,1.2,3.7585104,6.696387,16.699326,36.253937,12.24,18.397999,0.251
2021-06-08 07:00:00+00:00,22.548,59.050488,14.148,22.91325,0.0,0.0,0.0,0.0,0.6,6.763786,8.891343,25.201094,31.75944,17.64,18.397999,0.25
2021-06-08 08:00:00+00:00,24.248,53.46617,14.198,25.010311,0.0,0.0,0.0,0.0,0.6,8.557102,11.113451,22.249071,24.904745,21.24,18.498,0.25
2021-06-08 09:00:00+00:00,25.348,46.157166,12.948,25.572258,0.1,0.1,0.0,0.0,29.1,12.522619,16.73516,18.435053,18.824812,27.72,18.647999,0.249
2021-06-08 10:00:00+00:00,25.348,42.800053,11.797999,24.024265,0.0,0.0,0.0,0.0,31.2,12.864649,17.76081,17.92802,17.700521,28.8,18.897999,0.249
2021-06-08 11:00:00+00:00,26.048,39.462498,11.198,24.908476,0.0,0.0,0.0,0.0,22.2,14.587776,19.93048,15.75124,16.798458,31.319998,19.098,0.248
2021-06-08 12:00:00+00:00,26.548,37.935215,11.047999,26.000528,0.0,0.0,0.0,0.0,33.0,10.105681,13.004921,4.085537,4.763556,31.319998,19.348,0.25
2021-06-08 13:00:00+00:00,26.397999,38.14549,10.997999,24.82026,0.0,0.0,0.0,0.0,28.8,14.561099,19.652176,8.530692,8.426887,30.239998,19.598,0.25
2021-06-08 14:00:00+00:00,25.098,46.849155,12.948,23.745436,0.0,0.0,0.0,0.0,40.2,15.646544,22.077717,23.025528,24.05735,33.12,19.848,0.249
2021-06-08 15:00:00+00:00,24.897999,49.142925,13.497999,24.134588,0.0,0.0,0.0,0.0,20.7,12.904882,18.057508,22.988754,23.498587,32.039997,20.048,0.249
2021-06-08 16:00:00+00:00,24.448,52.31853,14.047999,24.361258,0.0,0.0,0.0,0.0,14.700001,9.605998,14.145756,12.99463,14.743609,26.64,20.248,0.248
2021-06-08 17:00:00+00:00,23.598,61.821316,15.848,24.86688,0.0,0.0,0.0,0.0,12.6,5.00128,11.384199,329.74365,341.56494,19.44,20.348,0.248
2021-06-08 18:00:00+00:00,21.147999,70.614685,15.598,22.083647,0.0,0.0,0.0,0.0,9.6,6.6185193,11.808878,292.3802,322.43134,10.08,20.448,0.248
2021-06-08 19:00:00+00:00,19.647999,69.876465,13.997999,19.834686,0.0,0.0,0.0,0.0,2.4,7.628263,13.896187,289.29013,323.42688,12.599999,20.397999,0.248
2021-06-08 20:00:00+00:00,18.998,70.89531,13.598,19.07286,0.0,0.0,0.0,0.0,1.2,7.42159,15.546833,284.03625,317.8156,12.959999,20.348,0.248
2021-06-08 21:00:00+00:00,18.498,71.96509,13.348,18.505066,0.0,0.0,0.0,0.0,1.2,7.289445,18.218275,302.90524,330.39563,13.679999,20.198,0.248
2021-06-08 22:00:00+00:00,16.798,79.0669,13.148,16.718788,0.0,0.0,0.0,0.0,1.8000001,7.4128532,13.009903,299.0545,345.5792,13.32,20.048,0.248
2021-06-08 23:00:00+00:00,16.198,81.07596,12.948,16.214989,0.0,0.0,0.0,0.0,0.6,6.28713,10.163227,283.24054,337.06787,12.24,19.848,0.248
2021-06-09 00:00:00+00:00,16.848,75.287285,12.448,16.543852,0.0,0.0,0.0,0.0,3.6000001,7.342588,9.6932955,281.3099,344.93146,11.879999,19.748,0.25
2021-06-09 01:00:00+00:00,15.797999,78.922226,12.148,15.620508,0.0,0.0,0.0,0.0,6.0,5.8048253,8.905908,262.8751,345.9637,11.159999,19.498,0.25
2021-06-09 02:00:00+00:00,15.547999,79.40727,11.997999,15.065039,0.0,0.0,0.0,0.0,0.0,7.5685663,11.792404,267.27374,328.73633,11.879999,19.198,0.25
2021-06-09 03:00:00+00:00,15.598,78.893135,11.948,15.089066,0.0,0.0,0.0,0.0,0.0,7.6367526,14.512064,278.13,316.00497,13.32,18.948,0.25
2021-06-09 04:00:00+00:00,16.748,82.478325,13.747999,17.2074,0.0,0.0,0.0,0.0,0.0,5.154415,9.028754,294.77512,336.5014,13.32,18.698,0.25
2021-06-09 05:00:00+00:00,18.647999,70.82938,13.247999,19.084883,0.0,0.0,0.0,0.0,0.0,4.1046314,7.9526596,322.12494,5.19435,10.799999,18.498,0.25
2021-06-09 06:00:00+00:00,20.397999,64.996254,13.598,20.863945,0.0,0.0,0.0,0.0,0.6,4.73506,7.2359104,351.2539,5.7105074,14.04,18.397999,0.25
2021-06-09 07:00:00+00:00,22.298,60.34406,14.247999,22.787523,0.0,0.0,0.0,0.0,1.2,6.162207,7.92,353.29025,360.0,17.28,18.397999,0.249
2021-06-09 08:00:00+00:00,23.948,56.58858,14.797999,25.08407,0.0,0.0,0.0,0.0,1.2,7.5942073,9.746631,354.55975,355.76367,20.16,18.498,0.249
2021-06-09 09:00:00+00:00,25.598,51.443478,14.848,27.262247,0.0,0.0,0.0,0.0,0.6,9.0645685,11.570515,353.15732,354.64426,23.039999,18.698,0.248
2021-06-09 10:00:00+00:00,26.897999,42.25295,12.997999,27.905571,0.0,0.0,0.0,0.0,2.4,10.182337,13.556282,8.130019,10.713074,30.239998,18.948,0.248
2021-06-09 11:00:00+00:00,27.598,37.605366,11.848,27.959282,0.0,0.0,0.0,0.0,9.900001,11.874544,15.629971,14.036275,14.676441,29.16,19.298,0.247
2021-06-09 12:00:00+00:00,27.048,38.837166,11.848,26.664062,0.0,0.0,0.0,0.0,33.600002,17.163355,22.963936,350.34018,350.98074,29.88,19.598,0.247
2021-06-09 13:00:00+00:00,26.397999,41.838806,12.398,25.686073,0.0,0.0,0.0,0.0,30.3,11.726277,16.171976,342.12122,343.1785,39.239998,19.897999,0.246
2021-06-09 14:00:00+00:00,26.948,38.173576,11.497999,25.866175,0.0,0.0,0.0,0.0,35.7,11.5199995,15.4800005,360.0,360.0,24.84,20.147999,0.245
2021-06-09 15:00:00+00:00,25.897999,43.950043,12.698,25.094912,0.0,0.0,0.0,0.0,32.4,11.298495,15.509274,22.47948,21.801476,28.08,20.397999,0.245
2021-06-09 16:00:00+00:00,25.698,45.802055,13.148,25.796227,0.0,0.0,0.0,0.0,29.400002,6.162207,9.746631,353.29025,355.76367,22.68,20.598,0.245
2021-06-09 17:00:00+00:00,24.548,54.941723,14.898,25.321468,0.0,0.0,0.0,0.0,24.0,5.8603754,14.565548,312.5104,320.01315,12.959999,20.748,0.244
2021-06-09 18:00:00+00:00,22.498,57.90092,13.797999,22.567766,0.0,0.0,0.0,0.0,18.6,7.928177,20.188908,309.47244,320.0637,16.199999,20.848,0.244
2021-06-09 19:00:00+00:00,20.798,62.797565,13.448,20.905624,0.0,0.0,0.0,0.0,12.0,6.830519,18.161278,288.43503,309.3693,15.4800005,20.848,0.244
2021-06-09 20:00:00+00:00,19.948,65.96572,13.398,20.020844,0.0,0.0,0.0,0.0,6.0,6.9527545,18.335276,291.25058,316.5911,12.959999,20.798,0.244
2021-06-09 21:00:00+00:00,19.348,68.469,13.398,19.403618,0.0,0.0,0.0,0.0,4.8,7.072878,17.566378,284.74362,314.16977,12.959999,20.698,0.244
2021-06-09 22:00:00+00:00,18.348,74.318245,13.698,18.477697,0.0,0.0,0.0,0.0,5.4,7.289444,16.279802,290.22495,324.9041,12.599999,20.548,0.244
2021-06-09 23:00:00+00:00,17.298,80.43418,13.898,17.500578,0.0,0.0,0.0,0.0,6.6000004,7.2805495,9.983106,278.53067,334.35904,12.599999,20.397999,0.244
2021-06-10 00:00:00+00:00,18.998,68.84696,13.148,19.666912,0.0,0.0,0.0,0.0,13.8,2.2768397,3.0547013,251.56496,44.999897,10.799999,20.198,0.247
2021-06-10 01:00:00+00:00,19.548,66.312744,13.098,20.34229,0.0,0.0,0.0,0.0,24.300001,1.2979984,3.319036,236.3099,40.601215,9.0,19.948,0.247
2021-06-10 02:00:00+00:00,16.548,81.91875,13.448,16.723333,0.0,0.0,0.0,0.0,18.900002,6.379216,4.5536795,253.61038,288.43503,9.0,19.748,0.247
2021-06-10 03:00:00+00:00,16.448,81.906105,13.348,16.206398,0.0,0.0,0.0,0.0,10.5,9.0,10.009036,286.26028,322.3057,13.32,19.498,0.247
2021-06-10 04:00:00+00:00,18.048,79.24575,14.398,18.861301,0.0,0.0,0.0,0.0,12.300001,4.3349743,11.874544,311.63345,345.9637,12.959999,19.248,0.247
2021-06-10 05:00:00+00:00,19.598,70.5495,14.098,19.883251,0.0,0.0,0.0,0.0,13.800001,7.2,13.392774,306.86996,323.74606,15.4800005,19.098,0.247
2021-06-10 06:00:00+00:00,20.948,66.39038,14.448,21.07398,0.0,0.0,0.0,0.0,23.1,9.1641035,12.496718,315.0001,318.50363,20.16,18.998,0.246
2021-06-10 07:00:00+00:00,22.298,63.540005,15.047999,22.135326,0.0,0.0,0.0,0.0,50.7,12.682018,17.673029,325.40765,326.6336,27.359999,18.998,0.246
2021-06-10 08:00:00+00:00,23.098,60.725086,15.098,22.440838,0.0,0.0,0.0,0.0,49.800003,16.199999,22.180206,323.13,324.24603,34.2,19.048,0.246
2021-06-10 09:00:00+00:00,24.397999,52.98773,14.198,24.105257,0.0,0.0,0.0,0.0,35.4,14.24163,19.011953,339.27435,341.22186,34.56,19.198,0.245
2021-06-10 10:00:00+00:00,25.448,48.970665,13.948,25.571974,0.0,0.0,0.0,0.0,32.100002,14.440443,19.469976,355.71094,356.82022,32.399998,19.348,0.244
2021-06-10 11:00:00+00:00,25.548,45.91085,13.047999,24.88542,0.0,0.0,0.0,0.0,23.400002,13.324863,18.0036,1.5481218,1.1457417,32.039997,19.598,0.244
2021-06-10 12:00:00+00:00,24.498,47.148045,12.497999,23.857687,0.0,0.0,0.0,0.0,34.5,13.797913,18.861387,344.87595,346.75946,30.239998,19.598,0.248
2021-06-10 13:00:00+00:00,23.897999,52.687675,13.648,23.383764,0.0,0.0,0.0,0.0,36.600002,12.849528,17.163355,11.3098955,9.659832,31.68,19.848,0.247
2021-06-10 14:00:00+00:00,24.048,52.384937,13.698,23.596464,0.0,0.0,0.0,0.0,39.0,11.252519,14.869351,352.6477,353.04715,28.08,19.998,0.247
2021-06-10 15:00:00+00:00,23.548,54.868004,13.948,23.087175,0.0,0.0,0.0,0.0,33.9,11.928989,16.263872,354.80566,354.92047,27.0,20.147999,0.246
2021-06-10 16:00:00+00:00,23.348,55.714287,13.997999,23.1665,0.0,0.0,0.0,0.0,16.5,10.137692,14.241629,343.49554,343.8556,24.84,20.298,0.246
2021-06-10 17:00:00+00:00,22.647999,63.210133,15.297999,23.650194,0.0,0.0,0.0,0.0,25.5,5.3517847,11.090103,312.27362,324.24603,20.880001,20.397999,0.246
2021-06-10 18:00:00+00:00,20.647999,72.81944,15.598,21.79748,0.0,0.0,0.0,0.0,12.900001,5.1544156,11.983188,282.09473,302.7352,10.799999,20.448,0.246
2021-06-10 19:00:00+00:00,19.098,75.1701,14.598,19.722986,0.0,0.0,0.0,0.0,11.1,6.130579,14.57889,273.3664,302.90524,11.159999,20.448,0.246
2021-06-10 20:00:00+00:00,18.598,75.330925,14.148,18.900547,0.0,0.0,0.0,0.0,15.300001,7.208994,14.277983,272.86234,303.6901,11.879999,20.348,0.246
2021-06-10 21:00:00+00:00,17.998,77.21241,13.948,18.224716,0.0,0.0,0.0,0.0,10.5,7.2359104,12.783802,264.2895,302.3474,12.24,20.248,0.246
2021-06-10 22:00:00+00:00,18.147999,77.73732,14.198,18.40654,0.0,0.0,0.0,0.0,6.6000004,7.6367526,16.862455,261.87,286.1135,13.679999,20.098,0.246
2021-06-10 23:00:00+00:00,17.647999,83.39112,14.797999,17.920677,0.0,0.0,0.0,0.0,4.5,9.0645685,21.188072,263.15732,279.78235,17.64,19.897999,0.246
2021-06-11 00:00:00+00:00,16.897999,86.87816,14.698,17.452335,0.0,0.0,0.0,0.0,32.1,6.87779,4.6102495,186.00891,231.34016,17.64,19.598,0.245
2021-06-11 01:00:00+00:00,15.997999,89.36183,14.247999,16.594812,0.0,0.0,0.0,0.0,32.1,5.4477882,7.653705,262.40546,318.81415,8.28,19.397999,0.245
2021-06-11 02:00:00+00:00,17.048,84.678856,14.448,18.014275,0.0,0.0,0.0,0.0,37.800003,3.4152596,5.0528407,251.56496,355.91446,9.0,19.147999,0.245
2021-06-11 03:00:00+00:00,15.698,88.18612,13.747999,15.82839,0.0,0.0,0.0,0.0,32.1,7.4128532,9.3669195,119.05451,92.20255,10.08,18.897999,0.245
2021-06-11 04:00:00+00:00,17.298,84.70604,14.698,17.88999,0.0,0.0,0.0,0.0,14.400001,6.6185193,12.324414,202.38017,186.70975,11.879999,18.698,0.245
2021-06-11 05:00:00+00:00,18.348,82.93919,15.398,18.941986,0.0,0.0,0.0,0.0,11.700001,8.435069,15.072783,230.19447,229.84407,17.64,18.548,0.245
2021-06-11 06:00:00+00:00,19.848,76.755066,15.648,20.287233,0.0,0.0,0.0,0.0,3.3000002,10.163227,13.708391,247.06787,246.80139,22.319998,18.498,0.245
2021-06-11 07:00:00+00:00,21.647999,67.82958,15.448,22.015942,0.0,0.0,0.0,0.0,4.2000003,10.105681,13.339445,274.08554,273.094,23.759998,18.498,0.244
2021-06-11 08:00:00+00:00,21.948,63.46282,14.698,22.595459,0.8,0.8,0.0,0.0,27.0,10.144082,13.217443,332.52567,330.64233,25.56,18.548,0.244
2021-06-11 09:00:00+00:00,22.848,61.651062,15.098,24.790983,0.0,0.0,0.0,0.0,19.5,6.489992,8.287822,326.3099,325.6196,24.84,18.748,0.244
2021-06-11 10:00:00+00:00,23.748,57.08905,14.747999,25.360641,0.0,0.0,0.0,0.0,14.400001,7.9932976,9.826088,352.23492,351.57312,22.68,18.948,0.243
2021-06-11 11:00:00+00:00,24.548,51.169704,13.797999,26.464039,0.0,0.0,0.0,0.0,11.4,6.9899354,8.825508,348.11136,348.23172,22.319998,19.198,0.242
2021-06-11 12:00:00+00:00,22.448,63.573032,15.198,25.233685,0.0,0.0,0.0,0.0,27.900002,3.319036,4.3349743,310.60123,318.36655,23.039999,19.397999,0.25
2021-06-11 13:00:00+00:00,24.098,47.349873,12.198,24.321596,0.0,0.0,0.0,0.0,45.300003,6.519877,8.4042845,353.6599,350.13425,21.96,19.647999,0.249
2021-06-11 14:00:00+00:00,24.098,47.194427,12.148,24.094786,0.0,0.0,0.0,0.0,45.0,5.991594,7.7043357,302.7352,307.40543,22.68,19.897999,0.249
2021-06-11 15:00:00+00:00,23.748,50.95988,12.997999,23.64511,0.0,0.0,0.0,0.0,43.800003,7.2,9.028754,270.0,274.57382,21.24,20.147999,0.248
2021-06-11 16:00:00+00:00,23.348,52.889587,13.198,23.417229,0.0,0.0,0.0,0.0,35.7,6.489992,8.707238,273.17978,277.1249,21.24,20.348,0.248
2021-06-11 17:00:00+00:00,22.798,60.460506,14.747999,23.595722,0.0,0.0,0.0,0.0,30.300001,5.315336,10.137692,241.69934,253.49556,14.04,20.448,0.248
2021-06-11 18:00:00+00:00,20.897999,69.44368,15.098,21.62826,0.0,0.0,0.0,0.0,31.5,6.696387,15.175612,233.74606,247.69374,12.599999,20.498,0.248
2021-06-11 19:00:00+00:00,20.048,72.947235,15.047999,20.49161,0.0,0.0,0.0,0.0,16.8,8.534353,18.511143,242.35411,256.50424,16.199999,20.498,0.248
2021-06-11 20:00:00+00:00,19.348,74.728264,14.747999,19.792099,0.0,0.0,0.0,0.0,13.500001,7.754637,18.751125,248.19853,266.6982,16.56,20.448,0.248
2021-06-11 21:00:00+00:00,18.647999,78.315865,14.797999,19.29568,0.0,0.0,0.0,0.0,9.6,6.489992,15.683776,250.55988,279.24603,14.759999,20.348,0.248
2021-06-11 22:00:00+00:00,18.348,80.57566,14.948,18.868122,0.0,0.0,0.0,0.0,8.400001,7.754637,17.015474,248.19853,276.07236,14.4,20.248,0.248
2021-06-11 23:00:00+00:00,18.048,80.27599,14.598,18.504486,0.0,0.0,0.0,0.0,10.8,7.289444,17.339897,249.77505,274.76355,14.759999,20.098,0.248
2021-06-12 00:00:00+00:00,17.147999,86.34401,14.848,17.699911,0.0,0.0,0.0,0.0,14.400001,7.2805495,16.645864,261.46933,291.57138,14.04,19.548,0.25
2021-06-12 01:00:00+00:00,16.498,87.40364,14.398,16.945223,0.0,0.0,0.0,0.0,14.400001,6.849467,17.414474,273.01273,299.74478,14.04,19.348,0.25
2021-06-12 02:00:00+00:00,15.698,89.049126,13.898,15.994825,0.0,0.0,0.0,0.0,13.200001,6.638072,12.387348,257.4712,305.53775,13.679999,19.147999,0.25
2021-06-12 03:00:00+00:00,15.797999,87.90888,13.797999,16.07635,0.0,0.0,0.0,0.0,12.6,6.519877,11.298495,263.6599,300.65057,11.5199995,18.948,0.25
2021-06-12 04:00:00+00:00,17.397999,83.90157,14.648,18.019577,0.0,0.0,0.0,0.0,12.6,6.28713,12.413476,256.75946,286.8585,11.879999,18.748,0.25
2021-06-12 05:00:00+00:00,18.848,78.3453,14.997999,19.148745,0.0,0.0,0.0,0.0,7.2000003,9.3876505,15.941944,265.60138,276.48297,18.0,18.598,0.25
2021-06-12 06:00:00+00:00,19.948,75.55163,15.497999,20.077808,0.0,0.0,0.0,0.0,1.8000001,11.879999,16.199999,270.0,270.0,25.199999,18.498,0.25
2021-06-12 07:00:00+00:00,21.348,72.01891,16.098,21.922329,0.0,0.0,0.0,0.0,6.0,10.464798,14.05845,273.9451,272.9356,26.28,18.498,0.25
2021-06-12 08:00:00+00:00,22.848,66.148544,16.198,24.03946,0.0,0.0,0.0,0.0,14.1,10.446206,13.684735,271.97488,271.5074,25.199999,18.598,0.249
2021-06-12 09:00:00+00:00,23.948,61.900433,16.198,25.738638,0.0,0.0,0.0,0.0,18.900002,10.948973,14.205182,279.46225,278.74606,26.64,18.798,0.249
2021-06-12 10:00:00+00:00,24.647999,58.417866,15.948,26.294815,0.0,0.0,0.0,0.0,25.8,11.841756,15.716793,289.53674,290.0953,28.08,19.048,0.248
2021-06-12 11:00:00+00:00,25.498,53.440228,15.348,26.549892,0.0,0.0,0.0,0.0,32.1,14.33234,19.161337,295.27768,295.60214,32.399998,19.298,0.248
2021-06-12 12:00:00+00:00,26.397999,47.04797,14.198,26.95243,0.0,0.0,0.0,0.0,19.5,14.654254,19.33639,297.824,298.9509,35.28,19.598,0.25
2021-06-12 13:00:00+00:00,25.848,49.23594,14.398,25.134813,0.1,0.1,0.0,0.0,43.2,17.713316,23.4,307.56866,306.86996,34.92,19.897999,0.249
2021-06-12 14:00:00+00:00,25.498,50.268932,14.398,25.013391,0.3,0.3,0.0,0.0,15.6,13.202726,17.873556,295.8663,297.5972,37.079998,20.147999,0.249
2021-06-12 15:00:00+00:00,25.397999,49.116405,13.948,24.596556,0.0,0.0,0.0,0.0,18.0,14.255272,19.602652,315.0001,315.74396,30.960001,20.348,0.249
2021-06-12 16:00:00+00:00,25.198,51.672047,14.547999,25.063557,0.0,0.0,0.0,0.0,16.2,11.183201,17.373497,303.17853,304.01938,28.8,20.548,0.248
2021-06-12 17:00:00+00:00,24.147999,59.050095,15.648,24.95268,0.0,0.0,0.0,0.0,30.900002,7.6367526,16.676977,278.13,283.7363,22.319998,20.698,0.248
2021-06-12 18:00:00+00:00,22.748,61.43032,14.948,23.184347,0.0,0.0,0.0,0.0,36.300003,8.311245,19.813087,252.3498,267.91748,15.84,20.798,0.248
2021-06-12 19:00:00+00:00,21.948,61.44544,14.198,21.909464,0.0,0.0,0.0,0.0,38.1,9.659814,21.841648,243.43501,261.46933,18.72,20.798,0.248
2021-06-12 20:00:00+00:00,21.448,63.55751,14.247999,21.237404,0.0,0.0,0.0,0.0,15.6,10.966713,24.967499,246.80138,264.2073,21.24,20.748,0.248
2021-06-12 21:00:00+00:00,20.998,65.12519,14.198,20.789396,0.0,0.0,0.0,0.0,57.0,10.829959,24.482647,254.57777,269.1575,22.319998,20.698,0.248
2021-06-12 22:00:00+00:00,20.598,68.05552,14.497999,20.575726,0.0,0.0,0.0,0.0,44.700005,10.308831,22.505037,257.90524,277.3523,21.24,20.598,0.248
2021-06-12 23:00:00+00:00,20.397999,69.570526,14.648,20.419725,0.0,0.0,0.0,0.0,86.100006,10.390226,22.81957,255.96373,276.3401,20.519999,20.548,0.248
2021-06-13 00:00:00+00:00,21.198,67.30425,14.898,20.877485,0.0,0.0,0.0,0.0,68.700005,13.37825,27.534704,246.19405,258.6901,23.039999,20.548,0.247
2021-06-13 01:00:00+00:00,20.598,70.05887,14.948,20.022892,0.0,0.0,0.0,0.0,78.600006,15.256526,30.385365,250.70985,256.29303,29.519999,20.397999,0.247
2021-06-13 02:00:00+00:00,19.897999,74.34123,15.198,19.079361,0.2,0.2,0.0,0.0,94.8,17.58481,32.058197,292.8906,294.55045,34.56,20.298,0.247
2021-06-13 03:00:00+00:00,18.598,87.59274,16.498,18.504433,1.1,1.1,0.0,0.0,85.5,16.179985,29.949316,290.85452,295.64096,36.0,20.147999,0.247
2021-06-13 04:00:00+00:00,18.448,91.85004,17.098,18.733362,1.5,1.5,0.0,0.0,75.0,15.315873,27.66384,299.57773,304.931,32.399998,19.998,0.247
2021-06-13 05:00:00+00:00,18.598,91.56904,17.198,18.650223,1.0,1.0,0.0,0.0,97.5,17.208603,28.04305,307.34943,311.87778,33.48,19.897999,0.247
2021-06-13 06:00:00+00:00,18.647999,90.707245,17.098,18.484684,0.0,0.0,0.0,0.0,87.90001,18.391737,29.522196,319.7637,322.43134,36.36,19.748,0.247
2021-06-13 07:00:00+00:00,18.748,84.322685,16.048,18.29562,0.1,0.1,0.0,0.0,86.700005,17.377226,26.250393,309.9575,312.22076,37.079998,19.647999,0.247
2021-06-13 08:00:00+00:00,18.147999,80.28959,14.698,17.121632,0.0,0.0,0.0,0.0,26.7,17.713316,27.776047,307.56866,312.37354,36.0,19.548,0.247
2021-06-13 09:00:00+00:00,21.198,57.963203,12.598,19.270147,0.0,0.0,0.0,0.0,0.6,20.188908,27.943514,320.0637,321.80127,41.399998,19.448,0.247
2021-06-13 10:00:00+00:00,22.897999,42.68493,9.547999,20.948938,0.0,0.0,0.0,0.0,5.3999996,23.47741,32.353966,324.3601,325.42575,49.68,19.498,0.246
